ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
520201,General Business Administration & Management,2012,2012,193900,New York University,1,Men,935,new-york-university,general-business-administration-management
520201,General Business Administration & Management,2015,2015,193900,New York University,1,Men,925,new-york-university,general-business-administration-management
520201,General Business Administration & Management,2014,2014,193900,New York University,1,Men,903,new-york-university,general-business-administration-management
520201,General Business Administration & Management,2013,2013,193900,New York University,1,Men,875,new-york-university,general-business-administration-management
520201,General Business Administration & Management,2016,2016,193900,New York University,1,Men,825,new-york-university,general-business-administration-management
520201,General Business Administration & Management,2018,2018,193900,New York University,1,Men,702,new-york-university,general-business-administration-management
520201,General Business Administration & Management,2017,2017,193900,New York University,1,Men,694,new-york-university,general-business-administration-management
520201,General Business Administration & Management,2019,2019,193900,New York University,1,Men,651,new-york-university,general-business-administration-management
110101,General Computer & Information Sciences,2019,2019,193900,New York University,1,Men,648,new-york-university,general-computer-information-sciences-110101
110101,General Computer & Information Sciences,2018,2018,193900,New York University,1,Men,543,new-york-university,general-computer-information-sciences-110101
110101,General Computer & Information Sciences,2015,2015,193900,New York University,1,Men,507,new-york-university,general-computer-information-sciences-110101
110101,General Computer & Information Sciences,2017,2017,193900,New York University,1,Men,482,new-york-university,general-computer-information-sciences-110101
110101,General Computer & Information Sciences,2016,2016,193900,New York University,1,Men,475,new-york-university,general-computer-information-sciences-110101
520801,General Finance,2013,2013,193900,New York University,1,Men,346,new-york-university,general-finance
520801,General Finance,2014,2014,193900,New York University,1,Men,346,new-york-university,general-finance
110101,General Computer & Information Sciences,2014,2014,193900,New York University,1,Men,344,new-york-university,general-computer-information-sciences-110101
520101,General Business,2015,2015,193900,New York University,1,Men,339,new-york-university,general-business
450601,General Economics,2015,2015,193900,New York University,1,Men,331,new-york-university,general-economics
450601,General Economics,2014,2014,193900,New York University,1,Men,322,new-york-university,general-economics
450601,General Economics,2016,2016,193900,New York University,1,Men,315,new-york-university,general-economics
220101,Law,2013,2013,193900,New York University,1,Men,311,new-york-university,law-220101
450603,Econometrics & Quantitative Economics,2018,2018,193900,New York University,1,Men,301,new-york-university,econometrics-quantitative-economics
229999,Other Legal Professions & Studies,2013,2013,193900,New York University,1,Men,295,new-york-university,other-legal-professions-studies
229999,Other Legal Professions & Studies,2012,2012,193900,New York University,1,Men,292,new-york-university,other-legal-professions-studies
220101,Law,2014,2014,193900,New York University,1,Men,290,new-york-university,law-220101
520101,General Business,2016,2016,193900,New York University,1,Men,288,new-york-university,general-business
500602,Cinematography & Film Production,2013,2013,193900,New York University,1,Men,287,new-york-university,cinematography-film-production
220101,Law,2012,2012,193900,New York University,1,Men,286,new-york-university,law-220101
520101,General Business,2017,2017,193900,New York University,1,Men,286,new-york-university,general-business
520801,General Finance,2012,2012,193900,New York University,1,Men,280,new-york-university,general-finance
500602,Cinematography & Film Production,2018,2018,193900,New York University,1,Men,279,new-york-university,cinematography-film-production
450603,Econometrics & Quantitative Economics,2017,2017,193900,New York University,1,Men,277,new-york-university,econometrics-quantitative-economics
450601,General Economics,2013,2013,193900,New York University,1,Men,275,new-york-university,general-economics
500602,Cinematography & Film Production,2016,2016,193900,New York University,1,Men,275,new-york-university,cinematography-film-production
500602,Cinematography & Film Production,2014,2014,193900,New York University,1,Men,272,new-york-university,cinematography-film-production
220101,Law,2015,2015,193900,New York University,1,Men,271,new-york-university,law-220101
529999,"Other Business, Management, Marketing, & Related Support Services",2016,2016,193900,New York University,1,Men,270,new-york-university,other-business-management-marketing-related-support-services
520101,General Business,2018,2018,193900,New York University,1,Men,267,new-york-university,general-business
500602,Cinematography & Film Production,2012,2012,193900,New York University,1,Men,263,new-york-university,cinematography-film-production
220101,Law,2017,2017,193900,New York University,1,Men,257,new-york-university,law-220101
220101,Law,2016,2016,193900,New York University,1,Men,254,new-york-university,law-220101
500602,Cinematography & Film Production,2015,2015,193900,New York University,1,Men,252,new-york-university,cinematography-film-production
450603,Econometrics & Quantitative Economics,2019,2019,193900,New York University,1,Men,244,new-york-university,econometrics-quantitative-economics
450601,General Economics,2012,2012,193900,New York University,1,Men,242,new-york-university,general-economics
520101,General Business,2019,2019,193900,New York University,1,Men,241,new-york-university,general-business
521501,Real Estate,2019,2019,193900,New York University,1,Men,238,new-york-university,real-estate-521501
500602,Cinematography & Film Production,2017,2017,193900,New York University,1,Men,237,new-york-university,cinematography-film-production
529999,"Other Business, Management, Marketing, & Related Support Services",2015,2015,193900,New York University,1,Men,236,new-york-university,other-business-management-marketing-related-support-services
141001,Electrical & Electronics Engineering,2014,2014,193900,New York University,1,Men,235,new-york-university,electrical-electronics-engineering
141001,Electrical & Electronics Engineering,2018,2018,193900,New York University,1,Men,233,new-york-university,electrical-electronics-engineering
500602,Cinematography & Film Production,2019,2019,193900,New York University,1,Men,231,new-york-university,cinematography-film-production
141001,Electrical & Electronics Engineering,2017,2017,193900,New York University,1,Men,228,new-york-university,electrical-electronics-engineering
521501,Real Estate,2018,2018,193900,New York University,1,Men,226,new-york-university,real-estate-521501
220101,Law,2019,2019,193900,New York University,1,Men,222,new-york-university,law-220101
220101,Law,2018,2018,193900,New York University,1,Men,219,new-york-university,law-220101
521501,Real Estate,2017,2017,193900,New York University,1,Men,216,new-york-university,real-estate-521501
500501,General Drama & Theater Arts,2013,2013,193900,New York University,1,Men,207,new-york-university,general-drama-theater-arts
240101,Liberal Arts & Sciences,2016,2016,193900,New York University,1,Men,198,new-york-university,liberal-arts-sciences-240101
510401,Dentistry,2019,2019,193900,New York University,1,Men,198,new-york-university,dentistry-510401
141001,Electrical & Electronics Engineering,2015,2015,193900,New York University,1,Men,193,new-york-university,electrical-electronics-engineering
240101,Liberal Arts & Sciences,2019,2019,193900,New York University,1,Men,193,new-york-university,liberal-arts-sciences-240101
529999,"Other Business, Management, Marketing, & Related Support Services",2014,2014,193900,New York University,1,Men,193,new-york-university,other-business-management-marketing-related-support-services
240101,Liberal Arts & Sciences,2018,2018,193900,New York University,1,Men,190,new-york-university,liberal-arts-sciences-240101
500501,General Drama & Theater Arts,2012,2012,193900,New York University,1,Men,189,new-york-university,general-drama-theater-arts
529999,"Other Business, Management, Marketing, & Related Support Services",2019,2019,193900,New York University,1,Men,188,new-york-university,other-business-management-marketing-related-support-services
110101,General Computer & Information Sciences,2013,2013,193900,New York University,1,Men,186,new-york-university,general-computer-information-sciences-110101
529999,"Other Business, Management, Marketing, & Related Support Services",2018,2018,193900,New York University,1,Men,186,new-york-university,other-business-management-marketing-related-support-services
510401,Dentistry,2012,2012,193900,New York University,1,Men,185,new-york-university,dentistry-510401
529999,"Other Business, Management, Marketing, & Related Support Services",2017,2017,193900,New York University,1,Men,182,new-york-university,other-business-management-marketing-related-support-services
240101,Liberal Arts & Sciences,2015,2015,193900,New York University,1,Men,179,new-york-university,liberal-arts-sciences-240101
510401,Dentistry,2017,2017,193900,New York University,1,Men,179,new-york-university,dentistry-510401
141001,Electrical & Electronics Engineering,2016,2016,193900,New York University,1,Men,178,new-york-university,electrical-electronics-engineering
510401,Dentistry,2018,2018,193900,New York University,1,Men,178,new-york-university,dentistry-510401
510401,Dentistry,2013,2013,193900,New York University,1,Men,176,new-york-university,dentistry-510401
521501,Real Estate,2016,2016,193900,New York University,1,Men,176,new-york-university,real-estate-521501
510401,Dentistry,2014,2014,193900,New York University,1,Men,175,new-york-university,dentistry-510401
240101,Liberal Arts & Sciences,2014,2014,193900,New York University,1,Men,173,new-york-university,liberal-arts-sciences-240101
521501,Real Estate,2012,2012,193900,New York University,1,Men,168,new-york-university,real-estate-521501
240101,Liberal Arts & Sciences,2017,2017,193900,New York University,1,Men,167,new-york-university,liberal-arts-sciences-240101
521501,Real Estate,2015,2015,193900,New York University,1,Men,165,new-york-university,real-estate-521501
240101,Liberal Arts & Sciences,2012,2012,193900,New York University,1,Men,162,new-york-university,liberal-arts-sciences-240101
240101,Liberal Arts & Sciences,2013,2013,193900,New York University,1,Men,160,new-york-university,liberal-arts-sciences-240101
521501,Real Estate,2014,2014,193900,New York University,1,Men,151,new-york-university,real-estate-521501
521501,Real Estate,2013,2013,193900,New York University,1,Men,148,new-york-university,real-estate-521501
451001,General Political Science & Government,2014,2014,193900,New York University,1,Men,147,new-york-university,general-political-science-government
510401,Dentistry,2015,2015,193900,New York University,1,Men,146,new-york-university,dentistry-510401
500501,General Drama & Theater Arts,2018,2018,193900,New York University,1,Men,145,new-york-university,general-drama-theater-arts
110101,General Computer & Information Sciences,2012,2012,193900,New York University,1,Men,142,new-york-university,general-computer-information-sciences-110101
510401,Dentistry,2016,2016,193900,New York University,1,Men,142,new-york-university,dentistry-510401
140901,General Computer Engineering,2017,2017,193900,New York University,1,Men,141,new-york-university,general-computer-engineering
151501,Engineering & Industrial Management,2017,2017,193900,New York University,1,Men,138,new-york-university,engineering-industrial-management
500501,General Drama & Theater Arts,2019,2019,193900,New York University,1,Men,138,new-york-university,general-drama-theater-arts
521801,"General Sales, Distribution, & Marketing Operations",2018,2018,193900,New York University,1,Men,138,new-york-university,general-sales-distribution-marketing-operations
500501,General Drama & Theater Arts,2014,2014,193900,New York University,1,Men,137,new-york-university,general-drama-theater-arts
500501,General Drama & Theater Arts,2016,2016,193900,New York University,1,Men,134,new-york-university,general-drama-theater-arts
509999,Other Visual & Performing Arts,2013,2013,193900,New York University,1,Men,133,new-york-university,other-visual-performing-arts-509999
521801,"General Sales, Distribution, & Marketing Operations",2019,2019,193900,New York University,1,Men,131,new-york-university,general-sales-distribution-marketing-operations
500501,General Drama & Theater Arts,2015,2015,193900,New York University,1,Men,130,new-york-university,general-drama-theater-arts
529999,"Other Business, Management, Marketing, & Related Support Services",2013,2013,193900,New York University,1,Men,129,new-york-university,other-business-management-marketing-related-support-services
141001,Electrical & Electronics Engineering,2019,2019,193900,New York University,1,Men,128,new-york-university,electrical-electronics-engineering
509999,Other Visual & Performing Arts,2012,2012,193900,New York University,1,Men,127,new-york-university,other-visual-performing-arts-509999
451001,General Political Science & Government,2015,2015,193900,New York University,1,Men,126,new-york-university,general-political-science-government
451001,General Political Science & Government,2013,2013,193900,New York University,1,Men,124,new-york-university,general-political-science-government
151501,Engineering & Industrial Management,2018,2018,193900,New York University,1,Men,123,new-york-university,engineering-industrial-management
270301,General Applied Mathematics,2016,2016,193900,New York University,1,Men,123,new-york-university,general-applied-mathematics
500501,General Drama & Theater Arts,2017,2017,193900,New York University,1,Men,123,new-york-university,general-drama-theater-arts
220211,Tax Law,2014,2014,193900,New York University,1,Men,122,new-york-university,tax-law
270101,General Mathematics,2016,2016,193900,New York University,1,Men,122,new-york-university,general-mathematics
220211,Tax Law,2018,2018,193900,New York University,1,Men,121,new-york-university,tax-law
270101,General Mathematics,2014,2014,193900,New York University,1,Men,121,new-york-university,general-mathematics
140901,General Computer Engineering,2016,2016,193900,New York University,1,Men,120,new-york-university,general-computer-engineering
451001,General Political Science & Government,2018,2018,193900,New York University,1,Men,120,new-york-university,general-political-science-government
451001,General Political Science & Government,2019,2019,193900,New York University,1,Men,120,new-york-university,general-political-science-government
451001,General Political Science & Government,2012,2012,193900,New York University,1,Men,118,new-york-university,general-political-science-government
141901,Mechanical Engineering,2018,2018,193900,New York University,1,Men,117,new-york-university,mechanical-engineering-141901
220211,Tax Law,2016,2016,193900,New York University,1,Men,115,new-york-university,tax-law
521801,"General Sales, Distribution, & Marketing Operations",2014,2014,193900,New York University,1,Men,115,new-york-university,general-sales-distribution-marketing-operations
140901,General Computer Engineering,2018,2018,193900,New York University,1,Men,112,new-york-university,general-computer-engineering
141901,Mechanical Engineering,2017,2017,193900,New York University,1,Men,112,new-york-university,mechanical-engineering-141901
220211,Tax Law,2019,2019,193900,New York University,1,Men,112,new-york-university,tax-law
220211,Tax Law,2017,2017,193900,New York University,1,Men,111,new-york-university,tax-law
270101,General Mathematics,2015,2015,193900,New York University,1,Men,109,new-york-university,general-mathematics
440701,Social Work,2018,2018,193900,New York University,1,Men,109,new-york-university,social-work-440701
220211,Tax Law,2015,2015,193900,New York University,1,Men,107,new-york-university,tax-law
420101,General Psychology,2015,2015,193900,New York University,1,Men,107,new-york-university,general-psychology-420101
451001,General Political Science & Government,2016,2016,193900,New York University,1,Men,106,new-york-university,general-political-science-government
270301,General Applied Mathematics,2019,2019,193900,New York University,1,Men,105,new-york-university,general-applied-mathematics
511201,Medicine,2016,2016,193900,New York University,1,Men,104,new-york-university,medicine-511201
141901,Mechanical Engineering,2015,2015,193900,New York University,1,Men,103,new-york-university,mechanical-engineering-141901
270101,General Mathematics,2018,2018,193900,New York University,1,Men,103,new-york-university,general-mathematics
141901,Mechanical Engineering,2014,2014,193900,New York University,1,Men,102,new-york-university,mechanical-engineering-141901
141901,Mechanical Engineering,2016,2016,193900,New York University,1,Men,101,new-york-university,mechanical-engineering-141901
270101,General Mathematics,2019,2019,193900,New York University,1,Men,100,new-york-university,general-mathematics
451001,General Political Science & Government,2017,2017,193900,New York University,1,Men,100,new-york-university,general-political-science-government
420101,General Psychology,2013,2013,193900,New York University,1,Men,99,new-york-university,general-psychology-420101
420101,General Psychology,2016,2016,193900,New York University,1,Men,99,new-york-university,general-psychology-420101
440701,Social Work,2017,2017,193900,New York University,1,Men,99,new-york-university,social-work-440701
509999,Other Visual & Performing Arts,2019,2019,193900,New York University,1,Men,98,new-york-university,other-visual-performing-arts-509999
270301,General Applied Mathematics,2018,2018,193900,New York University,1,Men,97,new-york-university,general-applied-mathematics
420101,General Psychology,2017,2017,193900,New York University,1,Men,97,new-york-university,general-psychology-420101
440401,Public Administration,2016,2016,193900,New York University,1,Men,97,new-york-university,public-administration-440401
509999,Other Visual & Performing Arts,2015,2015,193900,New York University,1,Men,97,new-york-university,other-visual-performing-arts-509999
270101,General Mathematics,2017,2017,193900,New York University,1,Men,96,new-york-university,general-mathematics
509999,Other Visual & Performing Arts,2017,2017,193900,New York University,1,Men,95,new-york-university,other-visual-performing-arts-509999
511201,Medicine,2017,2017,193900,New York University,1,Men,94,new-york-university,medicine-511201
111099,Other Computer & Information Technology Services Management,2019,2019,193900,New York University,1,Men,93,new-york-university,other-computer-information-technology-services-management
270301,General Applied Mathematics,2015,2015,193900,New York University,1,Men,93,new-york-university,general-applied-mathematics
520601,Business & Managerial Economics,2013,2013,193900,New York University,1,Men,93,new-york-university,business-managerial-economics
520899,Other Finance & Financial Management Services,2014,2014,193900,New York University,1,Men,93,new-york-university,other-finance-financial-management-services
420101,General Psychology,2012,2012,193900,New York University,1,Men,90,new-york-university,general-psychology-420101
521801,"General Sales, Distribution, & Marketing Operations",2016,2016,193900,New York University,1,Men,90,new-york-university,general-sales-distribution-marketing-operations
420101,General Psychology,2019,2019,193900,New York University,1,Men,89,new-york-university,general-psychology-420101
500903,General Music Performance,2012,2012,193900,New York University,1,Men,89,new-york-university,general-music-performance
511201,Medicine,2012,2012,193900,New York University,1,Men,89,new-york-university,medicine-511201
270101,General Mathematics,2013,2013,193900,New York University,1,Men,88,new-york-university,general-mathematics
500903,General Music Performance,2013,2013,193900,New York University,1,Men,88,new-york-university,general-music-performance
509999,Other Visual & Performing Arts,2016,2016,193900,New York University,1,Men,88,new-york-university,other-visual-performing-arts-509999
521801,"General Sales, Distribution, & Marketing Operations",2017,2017,193900,New York University,1,Men,88,new-york-university,general-sales-distribution-marketing-operations
520301,Accounting,2013,2013,193900,New York University,1,Men,87,new-york-university,accounting-520301
420101,General Psychology,2014,2014,193900,New York University,1,Men,86,new-york-university,general-psychology-420101
509999,Other Visual & Performing Arts,2014,2014,193900,New York University,1,Men,86,new-york-university,other-visual-performing-arts-509999
440701,Social Work,2013,2013,193900,New York University,1,Men,85,new-york-university,social-work-440701
260101,General Biological Sciences,2019,2019,193900,New York University,1,Men,84,new-york-university,general-biological-sciences
440401,Public Administration,2015,2015,193900,New York University,1,Men,84,new-york-university,public-administration-440401
440701,Social Work,2012,2012,193900,New York University,1,Men,84,new-york-university,social-work-440701
440701,Social Work,2015,2015,193900,New York University,1,Men,83,new-york-university,social-work-440701
440701,Social Work,2016,2016,193900,New York University,1,Men,83,new-york-university,social-work-440701
511201,Medicine,2013,2013,193900,New York University,1,Men,83,new-york-university,medicine-511201
511201,Medicine,2015,2015,193900,New York University,1,Men,83,new-york-university,medicine-511201
141901,Mechanical Engineering,2019,2019,193900,New York University,1,Men,82,new-york-university,mechanical-engineering-141901
511201,Medicine,2018,2018,193900,New York University,1,Men,82,new-york-university,medicine-511201
140901,General Computer Engineering,2015,2015,193900,New York University,1,Men,81,new-york-university,general-computer-engineering
450901,International Relations & Affairs,2014,2014,193900,New York University,1,Men,81,new-york-university,international-relations-affairs
520301,Accounting,2014,2014,193900,New York University,1,Men,81,new-york-university,accounting-520301
270301,General Applied Mathematics,2017,2017,193900,New York University,1,Men,80,new-york-university,general-applied-mathematics
440401,Public Administration,2018,2018,193900,New York University,1,Men,80,new-york-university,public-administration-440401
440701,Social Work,2019,2019,193900,New York University,1,Men,80,new-york-university,social-work-440701
420101,General Psychology,2018,2018,193900,New York University,1,Men,79,new-york-university,general-psychology-420101
151501,Engineering & Industrial Management,2019,2019,193900,New York University,1,Men,78,new-york-university,engineering-industrial-management
500903,General Music Performance,2014,2014,193900,New York University,1,Men,78,new-york-university,general-music-performance
500903,General Music Performance,2016,2016,193900,New York University,1,Men,78,new-york-university,general-music-performance
260101,General Biological Sciences,2014,2014,193900,New York University,1,Men,77,new-york-university,general-biological-sciences
440401,Public Administration,2013,2013,193900,New York University,1,Men,77,new-york-university,public-administration-440401
260101,General Biological Sciences,2018,2018,193900,New York University,1,Men,76,new-york-university,general-biological-sciences
509999,Other Visual & Performing Arts,2018,2018,193900,New York University,1,Men,76,new-york-university,other-visual-performing-arts-509999
140901,General Computer Engineering,2019,2019,193900,New York University,1,Men,75,new-york-university,general-computer-engineering
450901,International Relations & Affairs,2018,2018,193900,New York University,1,Men,75,new-york-university,international-relations-affairs
521201,General Management Information Systems,2019,2019,193900,New York University,1,Men,75,new-york-university,general-management-information-systems
529999,"Other Business, Management, Marketing, & Related Support Services",2012,2012,193900,New York University,1,Men,75,new-york-university,other-business-management-marketing-related-support-services
440401,Public Administration,2019,2019,193900,New York University,1,Men,74,new-york-university,public-administration-440401
440701,Social Work,2014,2014,193900,New York University,1,Men,74,new-york-university,social-work-440701
440401,Public Administration,2012,2012,193900,New York University,1,Men,73,new-york-university,public-administration-440401
450901,International Relations & Affairs,2017,2017,193900,New York University,1,Men,73,new-york-university,international-relations-affairs
500903,General Music Performance,2015,2015,193900,New York University,1,Men,73,new-york-university,general-music-performance
520601,Business & Managerial Economics,2012,2012,193900,New York University,1,Men,73,new-york-university,business-managerial-economics
520601,Business & Managerial Economics,2014,2014,193900,New York University,1,Men,73,new-york-university,business-managerial-economics
511201,Medicine,2014,2014,193900,New York University,1,Men,72,new-york-university,medicine-511201
520301,Accounting,2012,2012,193900,New York University,1,Men,72,new-york-university,accounting-520301
540101,General History,2019,2019,193900,New York University,1,Men,72,new-york-university,general-history
90199,Other Communication & Media Studies,2012,2012,193900,New York University,1,Men,71,new-york-university,other-communication-media-studies
231404,British & Commonwealth English Literature,2019,2019,193900,New York University,1,Men,71,new-york-university,british-commonwealth-english-literature
500504,Playwriting & Screenwriting,2018,2018,193900,New York University,1,Men,71,new-york-university,playwriting-screenwriting
520801,General Finance,2015,2015,193900,New York University,1,Men,71,new-york-university,general-finance
450901,International Relations & Affairs,2015,2015,193900,New York University,1,Men,70,new-york-university,international-relations-affairs
450901,International Relations & Affairs,2019,2019,193900,New York University,1,Men,70,new-york-university,international-relations-affairs
511201,Medicine,2019,2019,193900,New York University,1,Men,70,new-york-university,medicine-511201
90199,Other Communication & Media Studies,2013,2013,193900,New York University,1,Men,69,new-york-university,other-communication-media-studies
140801,General Civil Engineering,2015,2015,193900,New York University,1,Men,69,new-york-university,general-civil-engineering
260101,General Biological Sciences,2017,2017,193900,New York University,1,Men,69,new-york-university,general-biological-sciences
520801,General Finance,2016,2016,193900,New York University,1,Men,69,new-york-university,general-finance
111099,Other Computer & Information Technology Services Management,2016,2016,193900,New York University,1,Men,68,new-york-university,other-computer-information-technology-services-management
440401,Public Administration,2017,2017,193900,New York University,1,Men,68,new-york-university,public-administration-440401
540101,General History,2014,2014,193900,New York University,1,Men,68,new-york-university,general-history
90401,Journalism,2013,2013,193900,New York University,1,Men,67,new-york-university,journalism-090401
90702,Digital Communication & Multimedia,2019,2019,193900,New York University,1,Men,67,new-york-university,digital-communication-multimedia
260101,General Biological Sciences,2016,2016,193900,New York University,1,Men,67,new-york-university,general-biological-sciences
450601,General Economics,2019,2019,193900,New York University,1,Men,67,new-york-university,general-economics
513801,Registered Nursing,2016,2016,193900,New York University,1,Men,67,new-york-university,registered-nursing
513801,Registered Nursing,2017,2017,193900,New York University,1,Men,67,new-york-university,registered-nursing
90199,Other Communication & Media Studies,2016,2016,193900,New York University,1,Men,66,new-york-university,other-communication-media-studies
260101,General Biological Sciences,2015,2015,193900,New York University,1,Men,66,new-york-university,general-biological-sciences
521801,"General Sales, Distribution, & Marketing Operations",2013,2013,193900,New York University,1,Men,66,new-york-university,general-sales-distribution-marketing-operations
90702,Digital Communication & Multimedia,2018,2018,193900,New York University,1,Men,65,new-york-university,digital-communication-multimedia
231404,British & Commonwealth English Literature,2013,2013,193900,New York University,1,Men,65,new-york-university,british-commonwealth-english-literature
99999,"Other Communication, Journalism, & Related Programs",2014,2014,193900,New York University,1,Men,64,new-york-university,other-communication-journalism-related-programs
500903,General Music Performance,2018,2018,193900,New York University,1,Men,64,new-york-university,general-music-performance
500913,Music Technology,2019,2019,193900,New York University,1,Men,64,new-york-university,music-technology
440401,Public Administration,2014,2014,193900,New York University,1,Men,63,new-york-university,public-administration-440401
512201,General Public Health,2019,2019,193900,New York University,1,Men,63,new-york-university,general-public-health
513801,Registered Nursing,2018,2018,193900,New York University,1,Men,63,new-york-university,registered-nursing
540101,General History,2013,2013,193900,New York University,1,Men,63,new-york-university,general-history
140801,General Civil Engineering,2017,2017,193900,New York University,1,Men,62,new-york-university,general-civil-engineering
450901,International Relations & Affairs,2013,2013,193900,New York University,1,Men,62,new-york-university,international-relations-affairs
90401,Journalism,2017,2017,193900,New York University,1,Men,61,new-york-university,journalism-090401
90702,Digital Communication & Multimedia,2017,2017,193900,New York University,1,Men,61,new-york-university,digital-communication-multimedia
110801,"Web Page, Digital, & Information Resource Design",2016,2016,193900,New York University,1,Men,61,new-york-university,web-page-digital-information-resource-design
500504,Playwriting & Screenwriting,2014,2014,193900,New York University,1,Men,61,new-york-university,playwriting-screenwriting
90199,Other Communication & Media Studies,2014,2014,193900,New York University,1,Men,60,new-york-university,other-communication-media-studies
140901,General Computer Engineering,2014,2014,193900,New York University,1,Men,60,new-york-university,general-computer-engineering
231404,British & Commonwealth English Literature,2012,2012,193900,New York University,1,Men,60,new-york-university,british-commonwealth-english-literature
270501,General Statistics,2019,2019,193900,New York University,1,Men,60,new-york-university,general-statistics
500913,Music Technology,2015,2015,193900,New York University,1,Men,60,new-york-university,music-technology
521201,General Management Information Systems,2018,2018,193900,New York University,1,Men,60,new-york-university,general-management-information-systems
540101,General History,2012,2012,193900,New York University,1,Men,60,new-york-university,general-history
540101,General History,2016,2016,193900,New York University,1,Men,60,new-york-university,general-history
540101,General History,2018,2018,193900,New York University,1,Men,60,new-york-university,general-history
90199,Other Communication & Media Studies,2015,2015,193900,New York University,1,Men,59,new-york-university,other-communication-media-studies
90401,Journalism,2014,2014,193900,New York University,1,Men,59,new-york-university,journalism-090401
270101,General Mathematics,2012,2012,193900,New York University,1,Men,59,new-york-university,general-mathematics
450901,International Relations & Affairs,2016,2016,193900,New York University,1,Men,59,new-york-university,international-relations-affairs
500913,Music Technology,2018,2018,193900,New York University,1,Men,59,new-york-university,music-technology
90401,Journalism,2012,2012,193900,New York University,1,Men,58,new-york-university,journalism-090401
140801,General Civil Engineering,2016,2016,193900,New York University,1,Men,57,new-york-university,general-civil-engineering
143501,Industrial Engineering,2017,2017,193900,New York University,1,Men,57,new-york-university,industrial-engineering-143501
260101,General Biological Sciences,2013,2013,193900,New York University,1,Men,57,new-york-university,general-biological-sciences
111005,Information Technology Project Management,2019,2019,193900,New York University,1,Men,56,new-york-university,information-technology-project-management
140801,General Civil Engineering,2018,2018,193900,New York University,1,Men,56,new-york-university,general-civil-engineering
260101,General Biological Sciences,2012,2012,193900,New York University,1,Men,56,new-york-university,general-biological-sciences
500903,General Music Performance,2017,2017,193900,New York University,1,Men,56,new-york-university,general-music-performance
110103,Information Technology,2019,2019,193900,New York University,1,Men,55,new-york-university,information-technology
220201,General Advanced Legal Studies,2019,2019,193900,New York University,1,Men,55,new-york-university,general-advanced-legal-studies
513801,Registered Nursing,2019,2019,193900,New York University,1,Men,55,new-york-university,registered-nursing
500903,General Music Performance,2019,2019,193900,New York University,1,Men,54,new-york-university,general-music-performance
513801,Registered Nursing,2015,2015,193900,New York University,1,Men,54,new-york-university,registered-nursing
521801,"General Sales, Distribution, & Marketing Operations",2015,2015,193900,New York University,1,Men,54,new-york-university,general-sales-distribution-marketing-operations
220201,General Advanced Legal Studies,2017,2017,193900,New York University,1,Men,53,new-york-university,general-advanced-legal-studies
500504,Playwriting & Screenwriting,2016,2016,193900,New York University,1,Men,53,new-york-university,playwriting-screenwriting
500504,Playwriting & Screenwriting,2019,2019,193900,New York University,1,Men,53,new-york-university,playwriting-screenwriting
111003,Computer & Information Systems Security,2017,2017,193900,New York University,1,Men,52,new-york-university,computer-information-systems-security
140801,General Civil Engineering,2014,2014,193900,New York University,1,Men,52,new-york-university,general-civil-engineering
500913,Music Technology,2017,2017,193900,New York University,1,Men,52,new-york-university,music-technology
99999,"Other Communication, Journalism, & Related Programs",2015,2015,193900,New York University,1,Men,51,new-york-university,other-communication-journalism-related-programs
110801,"Web Page, Digital, & Information Resource Design",2012,2012,193900,New York University,1,Men,51,new-york-university,web-page-digital-information-resource-design
111099,Other Computer & Information Technology Services Management,2018,2018,193900,New York University,1,Men,51,new-york-university,other-computer-information-technology-services-management
220201,General Advanced Legal Studies,2018,2018,193900,New York University,1,Men,51,new-york-university,general-advanced-legal-studies
231404,British & Commonwealth English Literature,2015,2015,193900,New York University,1,Men,51,new-york-university,british-commonwealth-english-literature
231404,British & Commonwealth English Literature,2017,2017,193900,New York University,1,Men,51,new-york-university,british-commonwealth-english-literature
500504,Playwriting & Screenwriting,2017,2017,193900,New York University,1,Men,51,new-york-university,playwriting-screenwriting
520301,Accounting,2019,2019,193900,New York University,1,Men,51,new-york-university,accounting-520301
110801,"Web Page, Digital, & Information Resource Design",2019,2019,193900,New York University,1,Men,50,new-york-university,web-page-digital-information-resource-design
220201,General Advanced Legal Studies,2015,2015,193900,New York University,1,Men,50,new-york-university,general-advanced-legal-studies
380101,Philosophy,2013,2013,193900,New York University,1,Men,50,new-york-university,philosophy-380101
540101,General History,2015,2015,193900,New York University,1,Men,50,new-york-university,general-history
110801,"Web Page, Digital, & Information Resource Design",2015,2015,193900,New York University,1,Men,49,new-york-university,web-page-digital-information-resource-design
450901,International Relations & Affairs,2012,2012,193900,New York University,1,Men,49,new-york-university,international-relations-affairs
512201,General Public Health,2018,2018,193900,New York University,1,Men,49,new-york-university,general-public-health
513801,Registered Nursing,2013,2013,193900,New York University,1,Men,49,new-york-university,registered-nursing
110401,Information Science,2013,2013,193900,New York University,1,Men,48,new-york-university,information-science
110801,"Web Page, Digital, & Information Resource Design",2014,2014,193900,New York University,1,Men,48,new-york-university,web-page-digital-information-resource-design
143301,Construction Engineering,2016,2016,193900,New York University,1,Men,48,new-york-university,construction-engineering-143301
220209,International Law & Legal Studies,2016,2016,193900,New York University,1,Men,48,new-york-university,international-law-legal-studies
